group,subject,e,answer1,answer2,correct,rt_heard,rt_ans,correct_response,datetime,gender_pos,if_noize,length,list_used,live_row,practice,question,response,response_all_heard,response_time,response_time_all_heard,stimul_filler,stimuli,text,time_all_heard,time_answer,time_noize_screen_setup,time_show_question,time_stimuli_sound,type
teen,8,2,Два,Три,1,5792,2662,z,Wed May 22 16:01:00 2019,Num,1,5629,1,43,no,Сколько плакатов нарисовали защитники животных?,z,space,2161,1086,f,348.wav,Защитники животных нарисовали два больших плаката и повесили их у входа в зоопарк.,421151,422742,416445,422241,416445,7
teen,8,2,Маша,Марина,1,5213,1923,/,Wed May 22 16:01:00 2019,Subj,1,4601,1,44,no,Кто выбирал наряд?,/,space,1423,537,f,366.wav,"Маша долго выбирала наряд для свидания с мужчиной, в которого была влюблена.",429858,430900,425182,430400,425182,7
teen,8,2,У соседей,У детей,1,4383,1295,/,Wed May 22 16:01:00 2019,Loc,1,3156,1,45,no,У кого громко играла музыка?,/,space,795,2083,f,340.wav,Дети долго не могли уснуть из-за шумной музыки у соседей.,434890,437478,432590,436978,432590,7
teen,8,2,В прошлом году,В этом году,0,6005,2133,z,Wed May 22 16:01:00 2019,Time,1,4955,1,46,no,Когда депутат вышел из партии?,/,space,1631,1312,f,332.wav,"Знакомые судачили о помощнике депутата, вышедшего из партии в прошлом году.",443245,445063,438552,444561,438552,6
teen,8,2,Пирог,Бутерброд,1,4993,2706,z,Wed May 22 16:01:00 2019,Obj,1,3628,1,47,no,Что Соня любит есть по утрам?,z,space,2206,1490,f,353.wav,По утрам Соня любит пить горячий шоколад и есть пирог.,450476,452471,446974,451971,446973,7
teen,8,2,За углом,В кустах,1,5629,1775,z,Wed May 22 16:01:00 2019,Loc,1,4336,1,48,no,Где курил воспитанник?,z,space,1275,2119,f,320.wav,"Никто ничего не сказал воспитаннику тренера, курившему за углом спортзала.",458472,461096,454962,460596,454962,5
teen,8,2,Костюмерша,Танцовщица,0,4931,1704,z,Wed May 22 16:01:00 2019,fem,1,4218,1,49,no,Кто репетировал сложный номер?,/,space,1204,1477,s,227.wav,"Алиса ждала костюмершу танцовщицы, репетирующую сложный номер",466128,468109,462674,467609,462674,3
teen,8,2,Прокурор,Адвокат,1,5576,1327,/,Wed May 22 16:01:00 2019,Subj,1,5221,1,50,no,Кто поговорил с сыном?,/,space,827,896,f,369.wav,"Пока в судебном заседании был перерыв, прокурор успел поговорить по телефону с сыном.",474284,475684,469604,475184,469604,7
teen,8,2,Уборщица,Телезвезда,1,5463,1543,z,Wed May 22 16:01:00 2019,fem,1,3893,1,51,no,Кто моет полы в туалете?,z,space,1043,839,s,249.wav,"Толя обидел уборщицу телезвезды, моющую полы в туалете",481404,482748,476780,482248,476780,1
teen,8,2,Ребёнок,Воспитатель,0,5112,1937,z,Wed May 22 16:01:00 2019,men,1,4395,1,52,no,Кто работал в частном детском саду?,/,space,1437,1593,s,300.wav,"Олег подмигнул воспитателю ребёнка, работающего в частном детском саду",487601,489699,484082,489199,484082,4
teen,8,2,На скрипке,На флейте,1,5688,1595,/,Wed May 22 16:01:00 2019,Obj,1,5545,1,53,no,На чём играл ровесник внука?,/,space,1095,1006,f,316.wav,"Бабушка восхищалась ровесником внука, умеющего играть на скрипке и кататься на коньках.",496103,497614,491421,497114,491421,5
teen,8,2,Одноклассник,Врач,1,5417,2131,/,Wed May 22 16:01:00 2019,men,1,4601,1,54,no,Кто списывал на контрольной?,/,space,1631,689,s,270.wav,"Лена созвонилась с врачом одноклассника, списывающего на контрольной по геометрии",503718,504911,498990,504411,498990,2
teen,8,2,Портниха,Актриса,0,4803,1578,z,Wed May 22 16:01:00 2019,fem,1,4188,1,55,no,Кто снялся в лучшем фильме года?,/,space,1078,1341,s,211.wav,"Маша узнала портниху актрисы, снявшуюся в лучшем фильме года",510281,512126,506819,511626,506819,3
teen,8,2,Тренер,Хоккеист,1,4503,1520,/,Wed May 22 16:01:00 2019,men,1,4011,1,56,no,Кто играл за сборную вуза?,/,space,1020,987,s,275.wav,"Александр поздоровался с тренером хоккеиста, играющим за сборную вуза",517007,518499,513491,517999,513491,3
teen,8,2,Дьякон,Монах,1,4101,1335,z,Wed May 22 16:01:00 2019,Subj,1,3480,1,57,no,Кто горячо молился?,z,space,835,1777,f,370.wav,Дьякон горячо молился на вечерней службе перед праздником.,522122,524404,519798,523904,519798,7
teen,8,2,На самокате,На велосипеде,1,4721,1758,z,Wed May 22 16:01:00 2019,Manner,1,4159,1,58,no,На чём решил поехать курьер?,z,space,1258,1204,f,347.wav,"Курьер решил поехать к клиенту на самокате, если не пойдёт дождь.",529039,530748,525522,530248,525522,7
teen,8,2,Садовник,Адвокат,1,5118,1712,/,Wed May 22 16:01:00 2019,men,1,4778,1,59,no,Кто выращивал красивые розы в саду?,/,space,1212,467,s,281.wav,"Диана помахала садовнику адвоката, выращивающему красивые розы в саду",536919,537891,532268,537391,532268,1
teen,8,2,Недавно,Давно,1,4928,1688,/,Wed May 22 16:01:00 2019,Time,1,4129,1,60,no,Когда дочь поступила в университет?,/,space,1188,1415,f,331.wav,"Мы недолюбливаем подругу дочери, недавно поступившей в университет.",542906,544826,539393,544326,539393,6
teen,8,2,В клубе,В ресторане,1,6054,2043,/,Wed May 22 16:01:00 2019,Loc,1,5987,1,61,no,Где был Дима?,/,space,1543,1392,f,328.wav,"В клубе Дима познакомился с братом друга, рассказавшего ему много подробностей о своей биографии.",550968,552865,546306,552365,546306,6
teen,8,2,От мамы,От отца,1,5273,1884,/,Wed May 22 16:01:00 2019,Obj,1,3716,1,62,no,От кого Миша ждёт звонка?,/,space,1384,570,f,352.wav,"Миша попросил маму позвонить ему, когда отец придет домой.",559395,560469,554692,559969,554692,7
teen,8,2,В волейбол,В баскетбол,1,4880,1441,/,Wed May 22 16:01:00 2019,Subj,1,4306,1,63,no,Во что играла сестра?,/,space,941,1351,f,326.wav,"Кристина недолюбливала учительницу сестры, игравшей в волейбол по выходным.",565668,567524,562139,567024,562139,6
teen,8,2,Плавать,Танцевать,1,4061,1382,z,Wed May 22 16:01:00 2019,Obj,1,3451,1,64,no,Чему научился Олег?,z,space,882,1729,f,354.wav,После долгих тренировок Олег наконец научился плавать.,582323,584556,579991,584056,579991,7
teen,8,2,Серый,Рыжий,1,4867,1352,z,Wed May 22 16:01:00 2019,Adj,1,4424,1,65,no,Какого цвета был кот?,z,space,852,1349,f,338.wav,Лена забрала домой бездомного серого кота и напоила его молоком.,589244,591098,585726,590598,585726,7
teen,8,2,Косметики,Одежды,1,3819,1375,z,Wed May 22 16:01:00 2019,Obj,1,3244,1,66,no,Чего много у подруги?,z,space,875,1503,f,355.wav,У моей лучшей подруги много качественной косметики.,594536,596544,592220,596044,592220,7
teen,8,2,Парикмахерша,Балерина,1,5751,1909,z,Wed May 22 16:01:00 2019,fem,1,4572,1,67,no,Кто стриг клиентов по последней моде?,z,space,1409,1093,s,233.wav,"Артур успокоил парикмахершу балерины, стригущую клиентов по последней моде",602345,603943,597687,603443,597687,1
teen,8,2,В музее,В галерее,1,6294,1641,/,Wed May 22 16:01:00 2019,Loc,1,6253,1,68,no,Где произошла встреча?,/,space,1141,1651,f,330.wav,"В музее экскурсанты встретились с племянником скульптора, работавшего над памятником Лермонтову.",610263,612418,605620,611918,605620,6
teen,8,2,Манную,Овсяную,1,4990,1587,/,Wed May 22 16:01:00 2019,Adj,1,3923,1,69,no,Какую кашу съел малыш?,/,space,1087,267,f,339.wav,На завтрак пятилетний малыш съел манную кашу и выпил чай.,618564,619336,613841,618836,613841,7
teen,8,2,Футболист,Хоккеист,0,5682,1542,z,Wed May 22 16:01:00 2019,Subj,1,5663,1,70,no,Кто постоянно был в отъезде?,/,space,1042,1020,f,371.wav,"Футболист постоянно был в отъезде на соревнованиях, и это вызывало конфликты в семье.",625358,626883,620696,626383,620696,7
teen,8,2,Императрица,Служанка,0,4443,1740,/,Wed May 22 16:01:00 2019,fem,1,4277,1,71,no,Кто стирал постельное белье?,z,space,1240,944,s,244.wav,"Лиза встретила служанку императрицы, стирающей постельное белье",631707,633157,628208,632657,628208,4
